"","permno","ticker","cusip","company_name","exchange"
"7561",84007,"OCN","67574610","OCWEN FINL CP","NYSE"
"7562",84007,"OCN","67574630","OCWEN FINANCIAL CP","NYSE"
"7563",84010,"USNA","90328M10","USANA INC","NYSE"
"7564",84012,"SDX","85290010","STAMPEDER EXPLORATIONS","NYSE"
"7565",84013,"ART","00483310","ACNIELSEN CORPORATION","NYSE"
"7566",84015,"ARI","03979310","ARDEN REALTY","NYSE"
"7567",84016,"BOY","10343010","BOYKIN LODGING CO.","NYSE"
"7568",84018,"CIC","14584510","CARSON INC","NYSE"
"7569",84019,"CHH","17038010","CHOICE HOTELS INTERNATIONAL","NYSE"
"7570",84019,"SNB","86694810","SUNBURST HOSPITALITY CORP","NYSE"
"7571",84020,"CZT","19244110","COGNIZANT CORPORATION","NYSE"
"7572",84020,"RX","44993410","IMS HEALTH INC","NYSE"
"7573",84021,"MCM","21238A20","CONT COMERCIAL MEX 'UBC'","NYSE"
"7574",84023,"CRN","21914110","CORNELL CORRECTIONS","AMEX"
"7575",84024,"DPU","24972610","DEPUY INC","NYSE"
"7576",84025,"DFF","25715910","DOMINICK'S SUPER","NYSE"
"7577",84026,"DVD","26008610","DOVER DOWNS ENTERTAINMENT","NYSE"
"7578",84026,"DVD","26017410","DOVER MOTORSPORTS INC","NYSE"
"7579",84027,"EVR","29976110","EVEREN CAPITAL CP","NYSE"
"7580",84028,"GAC","40273410","GULFSTREAM AEROSPACE CORP","NYSE"
"7581",84029,"HSD","43785110","HOMESTEAD VILLAGE INC","AMEX"
"7582",84030,"ERS","29206E10","EMPIRE RESOURCES, INC.","AMEX"
"7583",84031,"MWY","59814810","MIDWAY GAMES INC.","NYSE"
"7584",84032,"NOI","63707110","NATIONAL-OILWELL","NYSE"
"7585",84032,"NOV","63707110","NATIONAL-OILWELL","NYSE"
"7586",84033,"PP","74070610","PRENTISS PROP","NYSE"
"7587",84036,"TSG","78590510","SABRE GROUP","NYSE"
"7588",84037,"SCO","80917Q10","SCOR SA","NYSE"
"7589",84038,"SCA","81413710","SECURITY CAPITAL ATLANTIC","NYSE"
"7590",84039,"STY","84724610","SPATIAL TECHNOLOGY INC.","AMEX"
"7591",84039,"PCD","72704Y10","PLANETCAD INC","AMEX"
"7592",84039,"PCD","72704Y20","PLANETCAD INC","AMEX"
"7593",84040,"SUT","86836510","SUPERIOR TEL INC","NYSE"
"7594",84041,"TGI","89681810","TRIUMPH GROUP INCORPORATED","NYSE"
"7595",84042,"UAG","90944010","UTD AUTO GROUP","NYSE"
"7596",84042,"PAG","70959W10","PENSKE AUTOMOTIVE GROUP INC","NYSE"
"7597",84072,"DRD","26152H30","DRDGOLD LTD","NYSE"
"7598",84073,"ZNT","98939010","ZENITH NATL INS","NYSE"
"7599",84083,"HMY","41321630","HARMONY GOLD MINING LTD","NYSE"
"7600",84102,"ZCO","98950610","ZIEGLER CORPORATION","AMEX"
"7601",84103,"NCI","63935N10","NAVIGANT CONSULTING CO","NYSE"
"7602",84107,"MXT","59159810","METRIS COMPANIES","NYSE"
"7603",84110,"NRG","57076210","MARKWEST HYDROCARBON INC","AMEX"
"7604",84110,"MWP","57076210","MARKWEST HYDROCARBON INC","AMEX"
"7605",84120,"QD","74730W10","QUADRAMED CORP","AMEX"
"7606",84120,"QD","74730W50","QUADRAMED CORP","AMEX"
"7607",84132,"SGE","85254C10","STAGE STORES","NYSE"
"7608",84155,"PDS","74022D10","PRECISION DRILLING CORP","NYSE"
"7609",84157,"TWW","88144810","TERREMARK WORLDWIDE INC","AMEX"
"7610",84157,"TWW","88144820","TERREMARK WORLDWIDE INC","AMEX"
"7611",84158,"BWG","10211210","BOUYGUES","NYSE"
"7612",84159,"BDE","10950210","BRLLNT DIGTL ENT","AMEX"
"7613",84162,"SCB","20343F10","COMMUNITY BANKSHARES INC","AMEX"
"7614",84163,"VNT","20442110","CANTV","NYSE"
"7615",84164,"DFC","24791810","DELTA FINL CP","NYSE"
"7616",84165,"DT","25156610","DEUTSCHE TELEKOM AG","NYSE"
"7617",84167,"GEL","37192710","GENESIS ENERGY","NYSE"
"7618",84168,"IM","45715310","INGRAM MICRO","NYSE"
"7619",84169,"LIN","53567910","LINENS 'N THINGS","NYSE"
"7620",84170,"MRC","61262210","MONTEREY RES","NYSE"
"7621",84172,"NUS","67018T10","NU SKIN ASIA PAC","NYSE"
"7622",84173,"VIP","68370R10","VIMPEL COMMUNICATIONS","NYSE"
"7623",84173,"OVIP","68370R10","VIMPEL COMMUNICATIONS","NYSE"
"7624",84174,"PVI","69830E10","PANAVISION INC","NYSE"
"7625",84174,"PVI","69830E20","PANAVISION INC","NYSE"
"7626",84175,"PRS","74157E10","PRIME SERVICE","NYSE"
"7627",84176,"SSP","81105420","SCRIPPS E.W. CO.","NYSE"
"7628",84176,"SSP","81105440","EW SCRIPPS CO","NYSE"
"7629",84177,"SMV","83169H10","SMEDVIG","NYSE"
"7630",84178,"SMV","83169H20","SMEDVIG","NYSE"
"7631",84179,"NH","N6264810","NEW HOLLAND NV","NYSE"
"7632",84179,"CNH","N2093510","CNH GLOBAL N.V.","NYSE"
"7633",84179,"CNH","N2093520","CNH GLOBAL N.V.","NYSE"
"7634",84181,"CNI","13637510","CANADIAN NATIONAL RAILWAY","NYSE"
"7635",84182,"ABD","05291810","AUTOBOND ACCEPT","AMEX"
"7636",84184,"AXK","00430420","ACCELER8 TECHNOLOGY CORPORATION","AMEX"
"7637",84190,"AMV","03071L10","AMERIVEST PROPERTIES INC","AMEX"
"7638",84198,"CBG","12479F10","CB COMML RE SVCS","NYSE"
"7639",84198,"CBG","12489L10","CB RICHARD ELLIS SERVICES INC.","NYSE"
"7640",84217,"HCF","42219W10","HEALTHCARE FINL","NYSE"
"7641",84250,"PAW","34106410","FLA PANTHERS HLD","NYSE"
"7642",84250,"RST","09688T10","BOCA RESORT INC","NYSE"
"7643",84280,"ID","50212A10","L-1 IDENTITY SOLUTIONS INC","NYSE"
"7644",84294,"BWN","10259510","BOWLIN OUTDOOR","AMEX"
"7645",84302,"DPW","25386210","DIGITAL POWER CORP.","AMEX"
"7646",84302,"DPW","26140E10","DPW HOLDINGS INC","AMEX"
"7647",84319,"LAD","53679710","LITHIA MOTORS","NYSE"
"7648",84322,"MRT","57090610","MARQUEE GROUP INC","AMEX"
"7649",84342,"MWW","61174210","MONSTER WORLDWIDE","NYSE"
"7650",84358,"ATS","00203R10","APT SATELLITE","NYSE"
"7651",84360,"IAM","02206930","AHMSA (ALTOS HORNOS DE MEXICO)","NYSE"
"7652",84361,"BPI","05523910","BA MERCHANT SERV","NYSE"
"7653",84363,"CNO","21891610","CORNERSTONE PROP","NYSE"
"7654",84364,"CVD","22281610","COVANCE INC","NYSE"
"7655",84365,"DEL","24785010","DELTIC TIMBER","NYSE"
"7656",84366,"EIN","27874710","ECHELON INTL","NYSE"
"7657",84368,"ABG","39944Q10","GROUPE AB SA","NYSE"
"7658",84369,"IMY","40048T10","GRUPO IMSA SA","NYSE"
"7659",84371,"MNE","60891010","MONEYGRAM PAYMNT","NYSE"
"7660",84372,"NCR","62886E10","NCR CORPORATION","NYSE"
"7661",84373,"DGX","74834L10","QUEST DIAGNOSTIC","NYSE"
"7662",84374,"SWR","87080910","SWISHER INTL GRP","NYSE"
"7663",84375,"TEN","88037E10","TENNECO INC","NYSE"
"7664",84375,"TEN","88034910","TENNECO AUTOMOTIVE INC","NYSE"
"7665",84376,"TFG","88355U10","THERMO FIBERGEN","AMEX"
"7666",84377,"UWW","90920810","UNISOURCE WW","NYSE"
"7667",84381,"ROK","77390310","ROCKWELL INTL CORP","NYSE"
"7668",84382,"CEM","16361A10","CHEMFIRST INC","NYSE"
"7669",84383,"NNS","65222810","NEWPORT NEWS","NYSE"
"7670",84385,"ASF","00709410","ADMINISTAFF INC","NYSE"
"7671",84385,"NSP","45778Q10","INSPERITY INC","NYSE"
"7672",84386,"SAN","05965L10","BANCO SANTIAGO","NYSE"
"7673",84386,"SAN","05965X10","BANCO SANTIAGO","NYSE"
"7674",84386,"BSAC","05965X10","BANCO SANTIAGO","NYSE"
"7675",84387,"CME","21868310","CORE MATERIALS CORPORATION","AMEX"
"7676",84387,"CMT","21868310","CORE MATERIALS CORPORATION","AMEX"
"7677",84388,"DCS","25769210","DONCASTERS PLC","NYSE"
"7678",84389,"FNC","32094210","FIRST NATIONAL CORPORATION","AMEX"
"7679",84389,"FNC","78401V10","SCBT FINANCIAL CORPORATION","AMEX"
"7680",84390,"FAB","33792910","FIRSTFED AMERICA BANCORP INC","AMEX"
"7681",84391,"HSL","43760810","HOMESIDE INC","NYSE"
"7682",84392,"KRC","49427F10","KILROY REALTY","NYSE"
"7683",84393,"MAV","57771710","MAVESA","NYSE"
"7684",84394,"RDO","74941310","RDO EQUIPMENT CO","NYSE"
"7685",84395,"SKP","78402P10","SCPIE HOLDINGS","NYSE"
"7686",84396,"TGH","89618L10","TRIGON HLTHCARE","NYSE"
"7687",84397,"UBI","91329010","UNITY BANCORP INC","AMEX"
"7688",84398,"SPY","78462F10","SPDR TRUST SERIES 1","AMEX"
"7689",84400,"HPG","42691810","HERITAGE PROPANE","NYSE"
"7690",84400,"ETP","29273R10","ENERGY TRANSFER PARTNERS L P","NYSE"
"7691",84401,"NPL","63725010","NATIONAL PROPANE PARTNERS LP","NYSE"
"7692",84406,"AMH","03073210","AMERUS LIFE HLDG","NYSE"
"7693",84406,"AMH","03072M10","AMERUS GROUP CO","NYSE"
"7694",84434,"PHX","71932010","PHOTOELECTRON CP","AMEX"
"7695",84519,"CIEN","17177930","CIENA CORP","NYSE"
"7696",84521,"CXM","14191610","CARDIUM THERAPEUTICS INC","AMEX"
"7697",84521,"CXM","14191630","CARDIUM THERAPEUTICS INC","AMEX"
"7698",84546,"MDF","59214210","METROPOLITAN HEALTH NETWORKS, IN","AMEX"
"7699",84553,"BZP","05563910","BPZ ENERGY INC","AMEX"
"7700",84553,"BPZ","05563910","BPZ ENERGY INC","AMEX"
"7701",84573,"BYL","11766110","BRYLANE INC","NYSE"
"7702",84574,"GIF","37934Y10","GLOBAL INCOME FUND","AMEX"
"7703",84576,"CEA","16937R10","CHINA EASTERN AIRLINES 'H'","NYSE"
"7704",84577,"KMX","17273730","CC-CARMAX GROUP","NYSE"
"7705",84578,"CYL","20363C10","COMNTY CAP CP","AMEX"
"7706",84579,"TEG","29269110","ENERGY GROUP","NYSE"
"7707",84580,"MPP","36933P10","GEN CIGAR HLDGS","NYSE"
"7708",84581,"GTA","38168B10","GOLF TRT OF AMER","AMEX"
"7709",84581,"PTX","71426V10","PERNIX THERAPEUTICS HOLDINGS","AMEX"
"7710",84582,"GC","38518910","GRANCARE INC","NYSE"
"7711",84584,"RAH","75102810","RALCORP HOLDINGS, INC.","NYSE"
"7712",84585,"SKV","81731K10","SENTRY TECHNOLOGY CORP","AMEX"
"7713",84586,"TDX","88355E10","THERMEDICS DETEC","AMEX"
"7714",84587,"USR","90296610","U S RENTALS INC","NYSE"
"7715",84588,"MTN","91879Q10","VAIL RESORTS INC","NYSE"
"7716",84592,"FS","35100E10","FOUR SEASONS HOTELS INC","NYSE"
"7717",84597,"AMTD","87236Y10","TD AMERITRADE HOLDING CORP","NYSE"
"7718",84640,"IDR","46091520","INTRAWEST CORPORATION","NYSE"
"7719",84641,"AMC","02351730","AMERAC ENERGY CORPORATION","AMEX"
"7720",84644,"NFS","63861210","NATIONWIDE FINL","NYSE"
"7721",84645,"PLU","72927210","PLUMA INC","NYSE"
"7722",84646,"RCO","75144Q10","RAMCO","AMEX"
"7723",84648,"RIC","76547T10","RICHMONT MINES INC","AMEX"
"7724",84649,"RTC","76964810","RIVIERA TOOL COMPANY","AMEX"
"7725",84650,"AWC","G0535E10","ASIA PAC WIRE","NYSE"
"7726",84651,"CBI","N1980810","CHICAGO BRDG & I","NYSE"
"7727",84651,"CBI","16725010","CHICAGO BRIDGE & IRON","NYSE"
"7728",84652,"ANR","05356K10","AVENOR INCORPORATED","NYSE"
"7729",84654,"NCT","65090510","NEWCOURT CREDIT","NYSE"
"7730",84656,"ALV","05280010","AUTOLIV","NYSE"
"7731",84657,"CWZ","12682P10","CABLE & WIRELESS COMMUNICATIONS","NYSE"
"7732",84658,"CPP","21922H10","CORNERSTONE PROP","NYSE"
"7733",84659,"TCR","21922V10","CORNERSTONE RLTY","NYSE"
"7734",84660,"AKO","29081P20","ANDINA","NYSE"
"7735",84661,"AKO","29081P30","EMBOTELLADORA ANDINA SA","NYSE"
"7736",84662,"SXC","29702510","ESSEX INTL INC","NYSE"
"7737",84663,"HRZ","42804010","HERTZ CORP","NYSE"
"7738",84664,"YLF","45886520","INTERNATIONAL AIRL SUPPORT GROUP","AMEX"
"7739",84666,"NSO","67018N10","NSTOR TECHNOLOGIES","AMEX"
"7740",84668,"TNH","88100520","TERRA NITROGEN COMPANY LP","NYSE"
"7741",84669,"UBH","90291010","USB HOLDING CO., INC","AMEX"
"7742",84723,"CXY","16411R20","CHENIERE ENERGY INC","AMEX"
"7743",84723,"LNG","16411R20","CHENIERE ENERGY INC","AMEX"
"7744",84734,"FBC","33793010","FLAGSTAR BANCP","NYSE"
"7745",84734,"FBC","33793050","FLAGSTAR BANCORP INC","NYSE"
"7746",84734,"FBC","33793070","FLAGSTAR BANCORP INC","NYSE"
"7747",84763,"VLG","91979210","VALLEY NATL GAS","AMEX"
"7748",84766,"AAN","00093710","ABN-AMRO HOLDING","NYSE"
"7749",84766,"ABN","00093710","ABN-AMRO HOLDING","NYSE"
"7750",84767,"ARE","01527110","ALEXANDRIA REAL ESTATE EQUITIES","NYSE"
"7751",84768,"ACR","02891310","AMER RETIRMENT","NYSE"
"7752",84769,"APH","03209510","AMPHENOL CORP","NYSE"
"7753",84771,"AOI","03784910","APPLE ORTHO INC","AMEX"
"7754",84772,"GGY","20438610","GEOPHYSIQUE (GENERALE)","NYSE"
"7755",84772,"CGV","20438610","GEOPHYSIQUE (GENERALE)","NYSE"
"7756",84772,"CGG","20438610","GEOPHYSIQUE (GENERALE)","NYSE"
"7757",84772,"CGG","12531Q10","CGG SA","NYSE"
"7758",84772,"CGG","12531Q20","CGG SA","NYSE"
"7759",84775,"GLH","36359510","GALLAHER GROUP","NYSE"
"7760",84776,"GCN","36930010","GEN CABLE CORP","NYSE"
"7761",84776,"BGC","36930010","GEN CABLE CORP","NYSE"
"7762",84777,"GL","39075210","GREAT LAKES REIT","NYSE"
"7763",84778,"HLI","41659210","HARTFORD LIFE","NYSE"
"7764",84779,"JRC","48113810","JOURNAL REGISTER","NYSE"
"7765",84780,"KNL","49890410","KNOLL INC","NYSE"
"7766",84780,"KNL","49890420","KNOLL INC","NYSE"
"7767",84782,"UNR","86845310","SUPERMERCADOS UNIMARC","NYSE"
"7768",84784,"VSF","92845010","VITA FOOD PRODUCTS INC.","AMEX"
"7769",84785,"WNI","94860310","WEIDER NUTRITION","NYSE"
"7770",84785,"WNI","80669310","SCHIFF NUTRITION INTERNATIONAL I","NYSE"
"7771",84785,"SHF","80669310","SCHIFF NUTRITION INTERNATIONAL I","NYSE"
"7772",84787,"WEA","95991010","WESTFIELD AMER","NYSE"
"7773",84808,"GLF","40262910","GULFMARK OFFSHR","NYSE"
"7774",84808,"GLF","40262920","GULFMARK OFFSHORE INCORPROATED","NYSE"
"7775",84820,"KHD","48246210","KHD HUMBOLDT WEDAG INTL LTD","NYSE"
"7776",84820,"TTT","88102D10","TERRA NOVA ROYALTY CORP","NYSE"
"7777",84820,"MIL","55278T10","MFC INDUSTRIAL LTD","NYSE"
"7778",84820,"MFCB","55278T10","MFC INDUSTRIAL LTD","NYSE"
"7779",84820,"MFCB","G6063010","MFC BANCORP LTD","NYSE"
"7780",84824,"OAC","67574M10","OCWEN ASSET INVESTMENT CP","NYSE"
"7781",84837,"CPI","14043010","CAPITAL PROPERTIES, INC.","AMEX"
"7782",84838,"SED","81567320","SEDGWICK GROUP PLC","NYSE"
"7783",85013,"INTT","46114710","INTEST CORP","AMEX"
"7784",85019,"KMG","48256410","KMG CHEMICALS INC","NYSE"
"7785",85025,"NEW","6435EV10","NEW CENTURY FINANCIAL CP","NYSE"
"7786",85032,"Q","74912110","QWEST COMMUNICATIONS INTL","NYSE"
"7787",85033,"ALC","00157530","ALC COMM","AMEX"
"7788",85040,"SLP","82921410","SIMULATIONS PLUS INC","AMEX"
"7789",85055,"ARM","00194410","ARM FINL GROUP","AMEX"
"7790",85058,"BXP","10112110","BOSTON PROP","NYSE"
"7791",85059,"FIX","19990810","COMFORT SYSTEMS USA INC.","NYSE"
"7792",85061,"KRY","22942F10","CRYSTALLEX INTERNATIONAL CORP","AMEX"
"7793",85063,"DXD","25702710","DOMAIN ENERGY CORPORATION","NYSE"
"7794",85064,"EDP","26835310","ELECTRICIDADE DE PORTUGAL SA","NYSE"
"7795",85065,"JLK","46621C10","JLK DIRECT DISTR","NYSE"
"7796",85067,"MMS","57793310","MAXIMUS INC","NYSE"
"7797",85068,"MTE","59147510","METEOR INDUSTRIES INC","AMEX"
"7798",85069,"MKA","59159M10","METRIKA SYSTEMS CORP.","AMEX"
"7799",85071,"PCN","69793410","PAMECO CORP","NYSE"
"7800",85071,"PCN","69793430","PAMECO CORP","NYSE"
"7801",85072,"RL","73157210","POLO RAL LAUREN","NYSE"
"7802",85072,"RL","75121210","RALPH LAUREN CORP","NYSE"
"7803",85073,"PVN","74406A10","PROVIDIAN FINANCIAL CORP","NYSE"
"7804",85074,"LQ","74871810","QUINENCO S.A.","NYSE"
"7805",85075,"SVR","82839510","SILVERLEAF RES","NYSE"
"7806",85075,"SVL","82839510","SILVERLEAF RES","AMEX"
"7807",85077,"SRT","85569C10","STARTEK INC","NYSE"
"7808",85078,"WLK","94155N10","WATERLINK INC","NYSE"
"7809",85079,"WRP","95024010","WELLSFORD REAL PROPERTIES","AMEX"
"7810",85079,"WRP","95024020","WELLSFORD REAL PROPERTIES","AMEX"
"7811",85079,"WRP","75936P10","REIS INC","AMEX"
"7812",85080,"SDC","G7805C10","SANTA FE INT CO","NYSE"
"7813",85080,"GSF","G3930E10","GLOBALSANTAFE CORP","NYSE"
"7814",85081,"ING","45683710","ING GROEP N.V.","NYSE"
"7815",85082,"EGP","27727610","EASTGROUP PROPERTYS","NYSE"
"7816",85085,"TGO","87941V10","TELEGLOBE INCORPORATED","NYSE"
"7817",85158,"ISR","45031W10","I-SECTOR CORPORATION","AMEX"
"7818",85158,"ISR","46185W10","INX INC","AMEX"
"7819",85168,"HLX","42330P10","HELIX ENERGY SOLUTIONS GROUP INC","NYSE"
"7820",85172,"AEG","00792410","AEGON NV","NYSE"
"7821",85177,"EGHT","28291410","8X8 INC","NYSE"
"7822",85180,"FGI","35843010","FRIEDE GOLDMAN INTERNATIONAL INC","NYSE"
"7823",85180,"FGH","35843010","FRIEDE GOLDMAN INTERNATIONAL INC","NYSE"
"7824",85201,"GRP","01922010","ALLIED GROUP INC","NYSE"
"7825",85210,"SHF","80815610","SCHUFF STEEL COMPANY","AMEX"
"7826",85231,"CTV","20337210","COMMSCOPE INC.","NYSE"
"7827",85232,"BJ","05548J10","BJ'S WHOLESALE CLUB INC","NYSE"
"7828",85233,"PIX","05357710","AVENUE ENTERTAINMENT GROUP, INC.","AMEX"
"7829",85234,"PZN","12486R10","CCA PRISON REALTY TRUST","NYSE"
"7830",85234,"PZN","74264N10","PRISON REALTY CORPORATION","NYSE"
"7831",85234,"CXW","22025Y10","CORRECTIONS CORP OF AMERICA","NYSE"
"7832",85234,"CXW","22025Y40","CORRECTIONS CORP OF AMERICA","NYSE"
"7833",85234,"CXW","21871N10","CORECIVIC INC","NYSE"
"7834",85235,"ZNH","16940910","CHINA SOUTHERN AIRLINES 'H'","NYSE"
"7835",85237,"ELP","20441B40","COPEL (PNB)","NYSE"
"7836",85238,"EOP","29474110","EQUITY OFFICE PROPERTIES TRUST","NYSE"
"7837",85239,"GLC","36354710","GALIELO INT'L INC","NYSE"
"7838",85240,"HC","41076810","HANOVER COMPRESSOR COMPANY","NYSE"
"7839",85241,"HSI","43733310","HOME SECURITY INTERNATIONAL INC","AMEX"
"7840",85242,"HZP","43990210","HORIZON PHARMACIES INC","AMEX"
"7841",85243,"IH","44926L30","ICH CORPORATION","AMEX"
"7842",85245,"INC","45665A10","INFOCURE CORP","AMEX"
"7843",85246,"LAP","51802H10","LASALLE PARTNERS INC","NYSE"
"7844",85246,"JLL","48020Q10","JONES LANG LASALLE INC","NYSE"
"7845",85247,"MUI","59132410","METALS USA INCORPORATED","NYSE"
"7846",85249,"PLH","72072210","PIERCE LEAHY CORP","NYSE"
"7847",85250,"SM","86558010","SULZER MEDICA","NYSE"
"7848",85250,"CEP","15200510","SULZER MEDICA","NYSE"
"7849",85251,"PRU","74157L10","PRIME RESOURCE GROUP","AMEX"
"7850",85253,"ECA","29250D10","ENCAL ENERGY LTD","NYSE"
"7851",85254,"BRH","20440X20","BRAHMA 'PN'","NYSE"
"7852",85254,"ABV","20441W10","COMPANHIA DE BEBIDAS DAS AMERICA","NYSE"
"7853",85254,"ABEV","02319V10","AMBEV SA","NYSE"
"7854",85255,"CPS","17038810","CHOICEPOINT INC.","NYSE"
"7855",85256,"SEM","37078710","GENERAL SEMICONDUCTOR INC.","NYSE"
"7856",85257,"AME","03110010","AMETEK INCORPORATED","NYSE"
"7857",85258,"CLV","18507010","CLEARVIEW CINEMA GROUP INC","AMEX"
"7858",85259,"EBC","28090580","EDPERBRASCAN CORP CL 'A'","AMEX"
"7859",85259,"BNN","10549P60","BRASCAN CORPORATION","AMEX"
"7860",85259,"BAM","10549P60","BRASCAN CORPORATION","NYSE"
"7861",85259,"BAM","11258510","BROOKFIELD ASSET MANAGEMENT INC","NYSE"
"7862",85260,"ICH","44968J10","IMH COMMERCIAL HOLDINGS INC","AMEX"
"7863",85260,"ICH","45254R10","IMH COMMERCIAL HOLDINGS INC","AMEX"
"7864",85261,"IST","46489910","ISPAT INTERNATIONAL NV","NYSE"
"7865",85261,"MT","60684P10","MITTAL STEEL CO NV","NYSE"
"7866",85261,"MT","03937E10","ARCELOR MITTAL","NYSE"
"7867",85261,"MT","03938L10","ARCELORMITTAL","NYSE"
"7868",85261,"MT","03938L20","ARCELORMITTAL SA","NYSE"
"7869",85264,"PNP","69806L10","PAN PACIFIC RETAIL PROPERTIES","NYSE"
"7870",85265,"SLG","78440X10","SL GREEN REALTY CP","NYSE"
"7871",85266,"SOI","83437610","SOLUTIA INCORPORATED","NYSE"
"7872",85267,"TZA","90114510","TV AZTECA S.A.","NYSE"
"7873",85268,"USL","90297410","U.S. LIQUIDS INCORPORATED","AMEX"
"7874",85269,"VLO","91913Y10","VALERO ENERGY CORPORATION","NYSE"
"7875",85331,"AVI","05379010","AVIS RENT A CAR INC","NYSE"
"7876",85332,"BHB","06684910","BAR HARBOR BANKSHARES","AMEX"
"7877",85333,"BXH","10316R10","BOX HILL SYSTEMS CORP","NYSE"
"7878",85333,"HIL","25848T10","DOT HILL SYSTEMS CORP","NYSE"
"7879",85334,"GRL","40228410","GULF INDONESIA RESOURCES LIMITED","NYSE"
"7880",85335,"HOE","43439030","HOECHST A G","NYSE"
"7881",85336,"IDG","45606110","INDUSTRIAL DISTRIBUTION GRP","NYSE"
"7882",85337,"IBA","45646310","INDUSTRIAS BACHOCO SA","NYSE"
"7883",85341,"FIN","71648520","PETROFINA SA","NYSE"
"7884",85342,"SPI","81013T70","SCOTTISH POWER","NYSE"
"7885",85344,"SCZ","81413P20","SECURITY CAPITAL GROUP-B","NYSE"
"7886",85346,"NAT","G6577310","NORDIC AMERICAN TANKERS SHIPPING","AMEX"
"7887",85347,"TFR","M8748210","TEFRON LTD","NYSE"
"7888",85348,"YUM","89595310","TRICON GLOBAL RESTAURANTS","NYSE"
"7889",85348,"YUM","98849810","YUM! BRANDS INC","NYSE"
"7890",85349,"MRA","59000G10","MERITOR AUTOMOTIVE INCORPORATED","NYSE"
"7891",85349,"ARM","04335310","ARVINMERITOR INC","NYSE"
"7892",85349,"MTOR","59001K10","MERITOR INC","NYSE"
"7893",85357,"BDS","10845210","BRIDGESTREET ACCOMODATIONS INC","AMEX"
"7894",85374,"HTV","42231710","HEARST-ARGYLE TELEVISION","NYSE"
"7895",85410,"AER","00760P10","AEGIS REALTY INC","AMEX"
"7896",85411,"PLB","02707010","AMERICAN ITALIAN PASTA CO","NYSE"
"7897",85413,"INV","02926T10","AMERICAN RESIDENTIAL INVT TRUST","NYSE"
"7898",85413,"INV","03169A10","AMNET MORTGAGE INC","AMEX"
"7899",85414,"NLY","03571040","ANNALY MORTAGE MANAGEMENT","NYSE"
"7900",85415,"KLB","05068R10","AUDIO BOOK CLUB, INC","AMEX"
"7901",85415,"KLB","58446J10","MEDIABAY INC","AMEX"
"7902",85416,"BRS","05964410","BANCO RIO DE LA PLATA (B)","NYSE"
"7903",85417,"BIB","08866710","BIBB CO","AMEX"
"7904",85418,"CAC","13303410","CAMDEN NATIONAL CORP.","AMEX"
"7905",85419,"CSU","14047510","CAPITAL SENIOR LIVING CORP","NYSE"
"7906",85420,"CHC","16090810","CHARTER MUNICIPAL MORTGAGE ACCT.","AMEX"
"7907",85420,"CHC","15188T10","CENTERLINE HOLDING COMPANY","NYSE"
"7908",85421,"CHL","16942810","CHINA TELECOM (HONG KONG)","NYSE"
"7909",85421,"CHL","16941M10","CHINA MOBILE (HONG KONG)","NYSE"
"7910",85422,"KTN","22190510","COTTN VALLY CORP","AMEX"
"7911",85423,"DYS","25475310","DISTRIBUCION Y SERVICIO","NYSE"
"7912",85424,"DRQ","26203710","DRIL-QUIP","NYSE"
"7913",85425,"FTE","35177Q10","FRANCE TELECOM","NYSE"
"7914",85425,"ORAN","68406010","ORANGE SA","NYSE"
"7915",85426,"GET","36790510","GAYLORD ENTERTAINMENT CO.","NYSE"
"7916",85426,"RHP","78377T10","RYMAN HOSPITALITY PROPERTIES INC","NYSE"
"7917",85427,"GPI","39890510","GROUP 1 AUTOMOTIVE INC","NYSE"
"7918",85429,"IXX","46585510","IVEX PACKAGING CP","NYSE"
"7919",85431,"LNR","50194010","LNR PROPERTY CORPORATION","NYSE"
"7920",85432,"TUC","55415310","MAC-GRAY CORP","NYSE"
"7921",85433,"NFI","66994740","NOVASTAR FINANCIAL INC","NYSE"
"7922",85433,"NFI","66994788","NOVASTAR FINANCIAL INC","NYSE"
"7923",85434,"NYE","67066H10","NYCOMED AMERSHAM PLC","NYSE"
"7924",85434,"NYE","03071910","NYCOMED AMERSHAM PLC","NYSE"
"7925",85434,"AHM","03071910","NYCOMED AMERSHAM PLC","NYSE"
"7926",85436,"PTN","71633510","PETERSEN COMPANIES INC-CL A","NYSE"
"7927",85437,"SFT","81391210","SECURACOM INC","AMEX"
"7928",85437,"SFT","86279210","STRATESEC INC","AMEX"
"7929",85440,"SRI","86183P10","STONERIDGE INC.","NYSE"
"7930",85441,"SAE","86851120","SUPERSOL","NYSE"
"7931",85442,"TSM","87403910","TAIWAN SEMICONDUCTOR MANUFACTRNG","NYSE"
"7932",85444,"TOW","89185E10","TOWER REALTY TRUST INC","NYSE"
"7933",85445,"UNA","91529B10","UNOVA INCORPORATED","NYSE"
"7934",85445,"IN","45878610","INTERMEC INC","NYSE"
"7935",85446,"VEB","92239H10","VEBA","NYSE"
"7936",85446,"EON","26878010","E.ON AG","NYSE"
"7937",85447,"ASB","02940410","AMERN SVGS BK NY","NYSE"
